symbol,entry_time,side,setup,atr_pct,body_atr,close_pos,dow,entry_dist_atr,gap_atr,hour,htf_align,range_atr,setup_choch,side_long,stop_atr,stop_pct,trend_age,vol_z,gross_r,net_r,win
XRPUSDT,2024-11-17T15:59:59Z,LONG,CHoCH,4.432631462038979,0.9877496946222022,0.7135278514588848,0,1.0779094030562766,0.2143797511654669,13,1,1.5106760035398399,1,1,0.7493273545409845,3.488155194926329,0,1.5876948930297132,-1,-1.0251016042780747,0
TRXUSDT,2024-11-18T03:59:59Z,LONG,BOS,0.8806169886937196,1.2264351591975597,0.9166666666666637,1,1.2264351591975597,0.891952843052789,1,1,1.3379292645791603,0,1,1.3379292645791758,1.1910669975186168,544,1.3669498877593553,1,0.9237375000000004,1
ADAUSDT,2024-11-18T11:59:59Z,LONG,BOS,2.4219689020760775,0.639011299788662,0.5406504065040652,1,0.7141890997637963,0.4242175855739859,6,1,1.3209813424202546,0,1,0.8001065854496691,1.971942826892539,76,3.5236576982416024,-1,-1.0449402684563758,0
VANRYUSDT,2024-11-18T19:59:59Z,LONG,BOS,2.3649592801897197,0.3389501092587587,0.8823529411764677,1,0.6355314548601769,0.4660564002307976,17,1,0.7202689821748696,0,1,0.8905914120773967,2.138351983723303,37,0.5520258398221931,1,0.9572115128449098,1
BLURUSDT,2024-11-18T19:59:59Z,LONG,BOS,1.9784157703318757,1.1245484338201974,0.797297297297296,1,1.164006273603358,0.23674703869899644,15,1,1.4599400719770954,0,1,1.1087652979069376,2.2453056332401173,122,0.06571119299128042,1,0.9592163701067616,1
TRXUSDT,2024-11-18T18:59:59Z,LONG,BOS,1.0095015122749966,0.7720120150020863,0.8500000000000028,1,0.8202627659397108,0.6272597621891859,15,1,0.9650150187525979,0,1,1.2545195243783853,1.277013752455805,558,0.5078769279018852,0,-0.07047692307692256,0
SOLUSDT,2024-11-19T09:59:59Z,LONG,BOS,1.4096647211110724,0.3481376776391799,0.6626016260162677,2,0.5860317573592808,0.06672638821417223,8,1,0.7136822391603109,0,1,1.1082382738180465,1.5752577319587717,56,0.5371285429467533,0,-0.05713350785340282,0
BLURUSDT,2024-11-19T13:59:59Z,LONG,BOS,1.714222500129471,0.5475368114188404,0.5853658536585273,2,0.5475368114188404,0.2053263042820715,12,1,0.9353753861738672,0,1,1.0996364295995282,1.9028819581523957,143,-0.5589821431931472,-1,-1.0465966804979252,0
BNBUSDT,2024-11-19T13:59:59Z,LONG,BOS,0.6922155723047666,0.33802759008112093,0.4574132492113767,2,0.33802759008112093,0.19815410453031138,12,1,0.738998248660073,0,1,1.1096629853697118,0.7699275362318825,99,1.2086803064101024,-1,-1.1161941176470591,0
ETHUSDT,2024-11-19T13:59:59Z,LONG,BOS,1.0373456690992957,0.17542863565385672,0.24265644955299578,2,0.17542863565385672,0.10864264629090685,12,1,0.722950640615647,0,1,1.0895041582713583,1.1322528954009452,99,-0.40864384797941866,-1,-1.0787875423728812,0
ADAUSDT,2024-11-20T02:59:59Z,LONG,BOS,2.145758058644832,0.6350085051256684,0.6256983240223447,3,0.6773424054673819,1.1793015095191013,1,1,1.0825383087380507,0,1,1.282112410348974,2.7916776402422965,22,2.8787471970068412,3,2.965661320754717,1
